,username,short_bio,user_id,title
671,believesage,"Am a graduate of polymer and Textile Engineering from Federal University of Technology, Owerri.
Am a python Backend developer.",335.0,
672,makinsuroju,Always learning,336.0,
673,emray33,Front End Developer,337.0,
674,phemmylintry,Web Developer,,
675,dickson24idoko,,339.0,
676,drjohnafam,"Friend, Enthusiast",340.0,
677,dandyfigurson,,,
678,udohimo,I'm Imo,342.0,
679,kallahmusa,,343.0,
680,iyke.oyiih,Why?,344.0,
681,ambrosekuyik,Human resource enthusiast. An individual Committed to continuous learning,,
682,hamdalaholuwabusola,,,
683,abrahamharold22,Business Support,347.0,
684,ayindekhairat,,348.0,
685,adeyemoadedamola1,Biotechnologist|Data Scientist|Programmer,,
686,dukesanmi,Flux,350.0,Learning HTML
687,dukesanmi,Flux,350.0,StartNG PreInternship Training 2019
688,dukesanmi,Flux,350.0,Learning HTML
689,dukesanmi,Flux,350.0,Testing Lucid App
690,dukesanmi,Flux,350.0,Testing Lucid App
691,dukesanmi,Flux,350.0,And the journey begins
692,dukesanmi,Flux,350.0,And the journey begins
693,dukesanmi,Flux,350.0,StartNG PreInternship Training 2019
694,abdulganiyua,I am a gentle and easy going person. I am Intelligent and I have strong passion for knowledge.,351.0,
695,oyelajakenny,I am an aspiring entrepreneur. A backend developer Intern at HNG,352.0,What I done so far
696,oyelajakenny,I am an aspiring entrepreneur. A backend developer Intern at HNG,352.0,What I done so far
697,charlesome56,I'm mbetobong obot umoh. I am a digital marketing intern in the HNG internship program.,353.0,
698,etim.utibe,Android developer.,354.0,
699,ademolufunmi,I'm new to tech but open to learning on this exciting opportunity.,355.0,
700,himjnai,A budding software developer with big dreams of saving the world,356.0,
701,ovoladimeji,Graphic Designer/ Elearning developer,357.0,
702,fabulousmeek,,,
703,lawrenceehimhen,"If you must be obsessed about anything, it should be learning.",359.0,
704,maimunaruk,"Hi learning programming and technology,hope we will learn from each other",360.0,
705,mbanudevictor,,361.0,
706,hafeexahabdul,I am a web developer,362.0,
707,iromata92,"Hi, I am a technology enthusiast. 
I enjoy reading, thinking and unlearning.",363.0,
708,ibeanunnamdi94,Front End Developer,364.0,
709,abelciousjoe,,,
710,fataiopeyemi294,Luck is when hard work meets opportunity,,
711,ishidipurijabila,,,
712,omolaja.abubakar05,Coolest software developer and web developer you will ever find,368.0,Lucid post to start.ng Task1
713,omolaja.abubakar05,Coolest software developer and web developer you will ever find,368.0,Lucid post to start.ng Task1
714,omolaja.abubakar05,Coolest software developer and web developer you will ever find,368.0,lucid post to start.ng
715,omolaja.abubakar05,Coolest software developer and web developer you will ever find,368.0,Lucid post to start.ng Task1
716,omolaja.abubakar05,Coolest software developer and web developer you will ever find,368.0,Lucid post to start.ng Task1
717,omolaja.abubakar05,Coolest software developer and web developer you will ever find,368.0,lucid post to start.ng
718,ayanlajaramoniadebola,,,
719,jacksas540,I code bruv,370.0,What i have learnt so far in my web development journey with start.ng
720,jacksas540,I code bruv,370.0,Learning and Making progress
721,jacksas540,I code bruv,370.0,My techy Journey
722,jacksas540,I code bruv,370.0,How CSS Made My HTML Page Looks CLean
723,jacksas540,I code bruv,370.0,What i have learnt so far in my web development journey with start.ng
724,jacksas540,I code bruv,370.0,Learning and Making progress
725,jacksas540,I code bruv,370.0,My techy Journey
726,jacksas540,I code bruv,370.0,How CSS Made My HTML Page Looks CLean
727,udofiaisaiah001,A Young Man with good motives.,371.0,
728,adio.mojeed,A front end developer,,
729,topeadeyemi367,Learning and Growing,373.0,
730,lolaadedara,"A writer, avid reader and problem solver",374.0,
731,boblewinski090,,375.0,
732,winifredchineze22,,,
733,dawillzy,Java/kotlin Android developer,377.0,Starting interns
734,dawillzy,Java/kotlin Android developer,377.0,Starting interns
735,dawillzy,Java/kotlin Android developer,377.0,STARTNG - my journey so far.
736,dawillzy,Java/kotlin Android developer,377.0,First Class About HTML
737,dawillzy,Java/kotlin Android developer,377.0,STARTNG - my journey so far.
738,dawillzy,Java/kotlin Android developer,377.0,First Class About HTML
739,adeoyetemiloluwa54,,,
740,nkeenendu,,379.0,
741,mpyebattara,"I am fascinated by technology and the advancements in technology, and an ardent believer in continuous learning of both technical and soft skills to improve my ability to deliver great software solutions.",,
742,kari4chat,I’m female and interested in Full stack web Development. I’m currently enrolled in HNG pre-internship programme. So excited about the experience,,
743,abdussalamiysa,"Corp member currently serving in Benue State, book connoisseur and lover of financial markets. Hoping to become a great backend programmer.",382.0,
744,ibrolad89,,383.0,MY HNG EXPERIENCE
745,ibrolad89,,383.0,Play
746,ibrolad89,,383.0,MY HNG JOURNEY SO FAR
747,ibrolad89,,383.0,Play
748,ibrolad89,,383.0,MY HNG EXPERIENCE
749,ibrolad89,,383.0,MY HNG JOURNEY SO FAR
750,lawsonezekiel68,Frontend developer,384.0,
751,fakoredetobiloba.ft,,,
752,mogbonjubolaayorinde,I am mogbonjubola ayorinde a tech enthusiast looking to become a full stack developer.,386.0,
753,dahliayusuf1,Pre-intern Front-end Developer,,
754,kaydeyjkj,"I'm a Blogger, Digital Marketer and Whiteboard Creator.",388.0,
755,isaacirichard,"Doing Telecoms and Networking...
here to break into the software dev. world.",389.0,
756,adedayomcinday,Ancient day PHP programmer trying to resuscitate my coding life again.,390.0,
757,bethelchinemere,Frontend Web Developer,391.0,
758,hakanboysido,,,
759,mobolajijazzy,,393.0,
760,chigozie.mbanefo,Potential Backend Developer,,
761,adewunmiidowu17,Budding full stack web developer.,395.0,MY JOURNEY SO FAR
762,adewunmiidowu17,Budding full stack web developer.,395.0,This journey is not for the weak!!!
763,adewunmiidowu17,Budding full stack web developer.,395.0,This journey is not for the weak!!!
764,adewunmiidowu17,Budding full stack web developer.,395.0,MY JOURNEY SO FAR
765,ezekiesanmi,A tech evangelist and entrepreneur,396.0,
766,awoingodavies,Backend developer intern at start.ng,,
767,taiwoomolopo,Beginner when it comes to development,,
768,meetolawaleajayi,Petroleum Engineer. ICT Enthusiast,,
769,calvinebunamu,An application tester on Lucid.,400.0,
770,alukooyinda,,,
771,adamolekunoyin,,,
772,daaef,"I'm a frontend developer grounded in the backend, a beginner in Flutter. in love with nuxtJS. I love dancing, singing, sports of all kinds, and having fun with friends and family.",,
773,blazingsazzy,Mobile Development,,
774,eokon87,learning is such a drag but whateves,405.0,
775,oguns.cheun,,,
776,eekhator25,An aspiring Frontend Developer,407.0,
777,asaduanth,,,
778,yinkaderrick,,,
779,drmusic2021,"I am a humble,gentle and commited young man,ready to work and give in my best at anytime.",410.0,
780,kifademi,,411.0,START.NG: WORK DONE SO FAR - html
781,kifademi,,411.0,START.NG: Work done using html
782,kifademi,,411.0,START.NG: My journey so far
783,kifademi,,411.0,START.NG: Work done using html
784,kifademi,,411.0,START.NG: WORK DONE SO FAR - html
785,kifademi,,411.0,START.NG: My journey so far
786,t.eseimokumo,,412.0,
787,coolestjoan,I'm an Agricultural economist and also a front-end web development trainee,413.0,
788,dapowuyi,I am a backend software developer,,
789,kofo.oyelekan,,,
790,emekagiggs,Backend developer,,
791,martmatt24,I choose to be me..,417.0,MY JOURNEY WITH HTML
792,martmatt24,I choose to be me..,417.0,You can make MONEY from anywhere!
793,martmatt24,I choose to be me..,417.0,What I Have Learnt So Far
794,martmatt24,I choose to be me..,417.0,What I Have Learnt So Far
795,martmatt24,I choose to be me..,417.0,What I Have Learnt So Far
796,martmatt24,I choose to be me..,417.0,What I Have Learnt So Far
797,martmatt24,I choose to be me..,417.0,MY JOURNEY WITH HTML
798,martmatt24,I choose to be me..,417.0,MY JOURNEY WITH HTML
799,martmatt24,I choose to be me..,417.0,You can make MONEY from anywhere!
800,martmatt24,I choose to be me..,417.0,MY JOURNEY WITH HTML
801,kunzeedonia,,,
802,olufifun,Creator. Intelligent Designer. King.,,
803,yuwa619,I am a front-end developer. My goal is to also be good at backend,,
804,adekwudavid,Learner.,421.0,My HNG Internship Journey
805,adekwudavid,Learner.,421.0,My HNG Internship Journey
806,adekwudavid,Learner.,421.0,My HNG Internship Journey
807,adekwudavid,Learner.,421.0,My HNG Internship Journey
808,haffyfashionluxury,,,
809,bensonadedayo123,I am meeee. I love tech,423.0,
810,mololuwaakintunde,I am here to make a difference,424.0,
811,2019cinnamon,,,
812,olaa,Walk on....,426.0,
813,azeezaishah17,Newbie writer,,
814,ogunbiyidamilola,,428.0,
815,vin.edet,Tech Enthusiast,,
816,sinmiloluwasobogun,,430.0,
817,callkaycee4real,A front end web developer in the making,431.0,
818,ofoegbuemeka,HNG Internship Task,432.0,Remarkable Progress with HTML5 in just 4 Days of HNG 6.0 Pre-Internship.
819,ofoegbuemeka,HNG Internship Task,432.0,Highway to Coding PhD @ HNG Internships.
820,ofoegbuemeka,HNG Internship Task,432.0,Call to Action
821,ofoegbuemeka,HNG Internship Task,432.0,HNG Pre-Internship 6.0 - Gideon's Learning Timeline
822,ofoegbuemeka,HNG Internship Task,432.0,Call to Action
823,ofoegbuemeka,HNG Internship Task,432.0,Highway to Coding PhD @ HNG Internships.
824,ofoegbuemeka,HNG Internship Task,432.0,HNG Pre-Internship 6.0 - Gideon's Learning Timeline
825,ofoegbuemeka,HNG Internship Task,432.0,Remarkable Progress with HTML5 in just 4 Days of HNG 6.0 Pre-Internship.
826,akpuwarrior,Hey There,,
827,piusalenkhe,,434.0,
828,adedamola.elusakin,,,
829,beaufatechs,I teach. I learn. I write (I suppose I do). Now I'm into tech.,,
830,emma769ose,I be Olodo wey dey try learn,,
831,stephenilori,I'm a researcher and I am interested in backend developer,438.0,
832,anegerega,Aspiring Front End Developer,439.0,
833,emempeter25,Upcoming Digital Marketer,,
834,badangabello,Learner.,,
835,mahmudabumahmud,Apps enthusiast.,442.0,
836,adaiseudeme,I'm an aspiring Frontend and Backend Web Developer,443.0,
837,oyindamolaaesha,,,
838,onyenmavictor4real,I'm a Software Developer in making aim at creating and solving real world problems in the contemporary world of  information ecosystem .,445.0,My Experience at StartNG (HNG 6.0 Pre-Internship Program)
839,onyenmavictor4real,I'm a Software Developer in making aim at creating and solving real world problems in the contemporary world of  information ecosystem .,445.0,HTML CLASS (HNG PRE-INTERNSHIP PROGRAM)
840,onyenmavictor4real,I'm a Software Developer in making aim at creating and solving real world problems in the contemporary world of  information ecosystem .,445.0,WHAT SHOULD BE IMPROVED AT LUCID.BLOG
841,onyenmavictor4real,I'm a Software Developer in making aim at creating and solving real world problems in the contemporary world of  information ecosystem .,445.0,DAY 2: HTML CLASS (HNG PRE-INTERNSHIP PROGRAM)
842,onyenmavictor4real,I'm a Software Developer in making aim at creating and solving real world problems in the contemporary world of  information ecosystem .,445.0,HTML CLASS (HNG PRE-INTERNSHIP PROGRAM)
843,onyenmavictor4real,I'm a Software Developer in making aim at creating and solving real world problems in the contemporary world of  information ecosystem .,445.0,My Experience at StartNG (HNG 6.0 Pre-Internship Program)
844,onyenmavictor4real,I'm a Software Developer in making aim at creating and solving real world problems in the contemporary world of  information ecosystem .,445.0,WHAT SHOULD BE IMPROVED AT LUCID.BLOG
845,onyenmavictor4real,I'm a Software Developer in making aim at creating and solving real world problems in the contemporary world of  information ecosystem .,445.0,DAY 2: HTML CLASS (HNG PRE-INTERNSHIP PROGRAM)
846,ansaotuekong,,,
847,barbaramangiri,"I'm Barbara Mangiri, an aspiring Web Developer",447.0,
848,solarjay2006,,448.0,
849,jideopabode,Front End Web Developer,449.0,
850,sulaimondamola96,,,
851,guterkerlng,I'm walking on the frontend lane...,,
852,tabore01,,,
853,faniimokunn,Machine Learning,453.0,
854,olupejuoluseyi,,454.0,
855,ibitoyeayanfeoluwa,raffwfae,455.0,Spicing things up with CSS
856,ibitoyeayanfeoluwa,raffwfae,455.0,Spicing things up with CSS
857,ibitoyeayanfeoluwa,raffwfae,455.0,HTML among other things
858,ibitoyeayanfeoluwa,raffwfae,455.0,What I've learned so far
859,ibitoyeayanfeoluwa,raffwfae,455.0,I wrote a post
860,ibitoyeayanfeoluwa,raffwfae,455.0,HTML among other things
861,ibitoyeayanfeoluwa,raffwfae,455.0,What I've learned so far
862,ibitoyeayanfeoluwa,raffwfae,455.0,I wrote a post
863,gospelamark,I’m a veterinarian who’s freaked about tech!,456.0,
864,sirdris,"Full Stack Developer..
Speed car freak..
Gadget geek..


Code runs in my veins",457.0,SO FAR SO GOOD
865,sirdris,"Full Stack Developer..
Speed car freak..
Gadget geek..


Code runs in my veins",457.0,THE JOURNEY SO FAR
866,sirdris,"Full Stack Developer..
Speed car freak..
Gadget geek..


Code runs in my veins",457.0,SO FAR SO GOOD
867,sirdris,"Full Stack Developer..
Speed car freak..
Gadget geek..


Code runs in my veins",457.0,THE JOURNEY SO FAR
868,iyenugwa18,,458.0,
869,chiazorcharlesnonso,,,
870,ojebajohna,,,
871,anike.fisher,Tech Enthusiast| Nomad | Lift Weights for fun.,,
872,sfekarurhobo,Front End || Digital Marketing,462.0,
873,talk2danny71,A computer scientist that has passion in learning more about coding,463.0,
874,mydappy,,,
875,ayomidemusty,"Budding developer, chemical engineering student. I love reading books and watching movies",,
876,idyekpoh,,466.0,
877,franco.okeke,Social Entrepreneur,467.0,
878,newchassis.pa,Enthusiastic on everything that concerns IT world. On constant learning level.,468.0,
879,devabdulm,Passionate web development enthusiast,469.0,
880,gozieprince7,Copywriter | Graphic Designer | Digital Marketer | Researcher,,
881,eshy008,"Interested in E-commerce, Backend (using Node.js, Php and Python).",471.0,
882,charles.nwahiwe,Building the Builders of Skills-based Enterprises that are Building #Africaofthefuture.,472.0,
883,michlldim58,Am liberal minded and eager to learn. An advocate of self education and skill acquisition.,473.0,
884,oluwaseunmar,,,
885,abdulsalams577,"I'm a curious learner, interested in Front-End Web Development.",475.0,
886,ericdebrah123,"Study Pharmacy at KNUST, with great interest in Technology.",476.0,
887,enookpongete93,,,
888,leoucu,Am Leo love surfing on new discoveries. I play basketball and harmonica,,
889,enookpongete,,,
890,dankorex,Making the world a better place,,
891,marylynidomo,A budding front-end developer,481.0,
892,bidemidairo6,"-Data analysis and visualization specialist
-Machine learning enthusiast
-Web developer 
-Python programmer
-Last Excel Bender 
-MUFC",,
893,oghenemaroerivona22,,,
894,onahchidiebube,Nice,484.0,
895,ayanfeoluwa.ibitoye,,,
896,neorton,I'm Marshall,486.0,
897,diedrejnr,,487.0,
898,owolabigbemisola2406,,488.0,
899,pepjoe,I learn and grow with tech | A researcher | A tutor,489.0,StartNG Pre-Internship Part 2
900,pepjoe,I learn and grow with tech | A researcher | A tutor,489.0,My StartNG Pre-internship Experience
901,pepjoe,I learn and grow with tech | A researcher | A tutor,489.0,A Trip To Iceland
902,pepjoe,I learn and grow with tech | A researcher | A tutor,489.0,A Trip To Iceland
903,pepjoe,I learn and grow with tech | A researcher | A tutor,489.0,StartNG Pre-Internship Part 2
904,pepjoe,I learn and grow with tech | A researcher | A tutor,489.0,My StartNG Pre-internship Experience
905,mekus7472003,So I’m here to basically just post stuff about myself...and other things that might be interesting to me,,
906,agharayee,Android Developer,491.0,
907,ibrahimdamy7,i am mohammed,492.0,
908,wailateeh,,493.0,
909,ledisizab,"An aspiring Front-end developer. 
I love to see beautiful things come to live",,
910,grace.eye73,The mind rules the world!,495.0,
911,usubest2012,A Civil Engineer willing to become a web developer. I'm friendly and open minded,496.0,
912,gabrieluzowulu,"I am just an ordinary who wants to make the world a better place in his own little way.
And I code. Backend and Machine Learning. #Python",497.0,
913,holayinkajr,I'm a designer,,
914,ebilaffin,A man in pursuit of God <> Power Systems Engineer <> Liverpool Fc,,
915,showgangng,,,
916,configureall,am a full stack web developer,,
917,oluajayi4,Relentless learner,502.0,So far
918,oluajayi4,Relentless learner,502.0,Moonlighting as a programmer
919,oluajayi4,Relentless learner,502.0,Moonlighting as a programmer
920,oluajayi4,Relentless learner,502.0,So far
921,oluajayi4,Relentless learner,502.0,Testing
922,oluajayi4,Relentless learner,502.0,Testing
923,ibukuntaiwoa,Gentleman.,503.0,
924,esambooks,Aspiring software developer. Currently pre internship in start.ng,504.0,
925,kennynnopu,,,
926,obiedereokezie,Aspiring web developer,,
927,tominiji17,Aspiring frontend dev,,
928,beracahetok,For someone like me who studied cell biology and genetics now into web dev. Is amazing.,508.0,What i learnt  so far about HTML
929,beracahetok,For someone like me who studied cell biology and genetics now into web dev. Is amazing.,508.0,What i learnt  so far about HTML
930,beracahetok,For someone like me who studied cell biology and genetics now into web dev. Is amazing.,508.0,Software....
931,beracahetok,For someone like me who studied cell biology and genetics now into web dev. Is amazing.,508.0,Journey so far
932,beracahetok,For someone like me who studied cell biology and genetics now into web dev. Is amazing.,508.0,Software....
933,beracahetok,For someone like me who studied cell biology and genetics now into web dev. Is amazing.,508.0,Journey so far
934,kingsleyumujeyan,Front-End Developer in the Works,509.0,
935,vincycode7,,510.0,
936,gb26583,,511.0,
937,ijeomaonuajurx,Simple and determined,,
938,komeomodo,"What I don't know, I can learn!",,
939,zinxinc1,"My name is luckson zinyandu 28 years of age. I'm a project manager by profession my hobby are playing chess programming and reading articles, my outdoor activities are mountain hiking and running.",514.0,
940,netochukwu.anolue,"Everything is Falling in pleasant places, for the Lord Jesus Christ reigns forever

Machine Learning Intern HNG",515.0,
941,abeshekwere,"I write, eat, digest and live by code.",,
942,ifediorah.kenechukwu,,,
943,fas4azeezah,,,
944,josephagunwamba,I’m a poet who’s love for creativity has motivated me to learn other things apart from poetry .. proudly Nigerian from the eats,519.0,
945,oshifekoopeoluwa,I am new in tech world and I love exploring...,520.0,
946,estyomo,Let my words tell you about me.,521.0,
947,iduwehenrietta,"Hey, I’m Henrietta and I write sometimes ?",,
948,tunjiincolet,,523.0,My Day 5 at HNG
949,tunjiincolet,,523.0,My Day 5 at HNG
950,tunjiincolet,,523.0,My Day 5 at HNG
951,tunjiincolet,,523.0,My First Few Days at HNG Pre-Internship
952,tunjiincolet,,523.0,My First Few Days at HNG Pre-Internship
953,tunjiincolet,,523.0,My Day 5 at HNG
954,hydrogen508,,524.0,
955,mohammedodejimi,,,
956,royaltyshyne,,,
957,ananioluwatobiloba2000,,,
958,aniekanephraim,"An Android developer, I love coding and programming.",528.0,
959,chisanloius,"Here, I always to learn. 
How about we teach ourselves little more.",529.0,
960,anowai.py,"I am an aspiring Backend developer, and hopefully Fullstack in the near future. #Python",530.0,
961,mrhendrix62,"Hi, i'm Prosper. A fun-filled boy with a lot to offer to the world.",,
962,ibrahimolakadir,I'm a mobile app developer & UI/UX enthusiast,532.0,
963,rigbinoba99,,533.0,
964,ayobamiolugboyega,javaScript Enthusiast ?,534.0,The Building Block
965,ayobamiolugboyega,javaScript Enthusiast ?,534.0,The Genesis of My Journey With Start.ng
966,ayobamiolugboyega,javaScript Enthusiast ?,534.0,The Building Block
967,ayobamiolugboyega,javaScript Enthusiast ?,534.0,The Genesis of My Journey With Start.ng
968,opaluwaamy,Ethereal,,
969,seraph7325,Rossoneri,,
970,owolabisherif877,,,
971,danielamahtoday,,,
972,tungbulupaul,Watch Out,539.0,
973,ayomijosh,"I'm a learning curve, I don't want to be straight for any reason.",,
974,taiwolawal360,,,
975,charlynoni79,"I'm Charles, a computer science undergraduate, tech enthusiast and front-end development intern at StartNG.",542.0,
976,aderinolaruqayaah,,543.0,
977,muhdfaruuq,Ahhh!!!!!!!!!!!!,544.0,
978,ChetzV,A complex mind that questions everything accepted to be through,545.0,
979,abdmuhammad610,,546.0,
980,azu.umeh,"Sports Writer, Insatiable Knowledge Seeker",547.0,
981,danjerry71,Essien Daniel is teacher and an aspiring web developer,548.0,What I have learned so far with the StartNG
982,danjerry71,Essien Daniel is teacher and an aspiring web developer,548.0,What I have learned so far with the StartNG
983,sikpadee,I want to be the better version of myself. Michael 21.0 ?...,549.0,
984,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
985,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
986,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
987,eferhamamus,Hello World,550.0,Visiting Italy for the first time?
988,eferhamamus,Hello World,550.0,I know how to hyperlink
989,eferhamamus,Hello World,550.0,My EXPERIENCE WITH START.NG INTERNSHIP
990,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
991,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
992,eferhamamus,Hello World,550.0,My EXPERIENCE WITH START.NG INTERNSHIP
993,eferhamamus,Hello World,550.0,I know how to hyperlink
994,eferhamamus,Hello World,550.0,Visiting Italy for the first time?
995,eferhamamus,Hello World,550.0,Visiting Italy for the first time?
996,eferhamamus,Hello World,550.0,I know how to hyperlink
997,eferhamamus,Hello World,550.0,My EXPERIENCE WITH START.NG INTERNSHIP
998,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
999,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
1000,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
1001,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
1002,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
1003,eferhamamus,Hello World,550.0,My EXPERIENCE WITH START.NG INTERNSHIP
1004,eferhamamus,Hello World,550.0,I know how to hyperlink
1005,eferhamamus,Hello World,550.0,Visiting Italy for the first time?
1006,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
1007,eferhamamus,Hello World,550.0,Another update from your starry-eyed programmer: Creating a CV with HTML only
1008,abbahfelix,,,
1009,mereugochukwudaniel,,552.0,
1010,akinluarotimi,Architect looking to turn Software Engineer.,,
1011,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,"Buhari campaigner, 35 others get crude-for-fuel contracts"
1012,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,Disclaimer
1013,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,A giant leap to a better approach..
1014,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,If wishes were horses...
1015,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,"HTML, a real task"
1016,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,"Buhari campaigner, 35 others get crude-for-fuel contracts"
1017,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,What I have learned so far...
1018,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,If wishes were horses...
1019,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,A giant leap to a better approach..
1020,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,A giant leap to a better approach..
1021,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,Disclaimer
1022,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,If wishes were horses...
1023,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,What I have learned so far...
1024,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,"HTML, a real task"
1025,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,"Buhari campaigner, 35 others get crude-for-fuel contracts"
1026,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,What I have learned so far...
1027,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,What I have learned so far...
1028,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,Disclaimer
1029,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,Disclaimer
1030,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,"Buhari campaigner, 35 others get crude-for-fuel contracts"
1031,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,A giant leap to a better approach..
1032,Klecci,"A multi talented individual, humble and focused. Interested in having a vast knowledge about his environment. Willing to impact a positive change to making the world a better place.",554.0,If wishes were horses...
1033,sadiksmart0,"Tech Enthusiasts, Jnr Android developer, sketchware expert. Graduate of Computer science.",,
1034,roluwafunbi,I'm a newbie programmer.,,
1035,ayoolafadirepo,I am a full stack programmer and a business oriented person,557.0,
1036,saucekoder,Changing the world wide web one code at a time.,558.0,
1037,iyimide.adegunloye,Aspiring web developer...,559.0,
1038,akomolafeayoyinka,"I'm Akomolafe Ayoyinka, I graduated from Adekunle Ajasin University, studied Computer Science, I'm a lover of tech, my dream is to become a world-class Software Developer",560.0,WHAT
1039,akomolafeayoyinka,"I'm Akomolafe Ayoyinka, I graduated from Adekunle Ajasin University, studied Computer Science, I'm a lover of tech, my dream is to become a world-class Software Developer",560.0,WHAT
1040,ogbole12,Am okoh emmanuel with username Great on slack. Wanting to be a digital marketing guru.,561.0,
1041,ayorindesam2,,,
1042,leomdevs,Upcoming mobile app developer,563.0,
1043,puram.calvin,,,
1044,benejekanonu,,,
1045,lindauloko,I am a psychiatric nurse and very passionate about mental health and wellness of people. I am an advocate of professional and personal development hence open to learning new and fascinating skills of interest.,566.0,
1046,jessemhithi,"Effusive but too laid back to start a streak, I hope I've got a shot at this tho. Interested in UI/UX. Need all the help I can get.",,
1047,emmanuelezeako29,Full stack developer,568.0,
1048,roluwafemi2,,,
1049,eligenius,,570.0,
1050,abbaadamufan,"""42""",571.0,
1051,kehindebilly,,,
1052,francisabonyi,I love to code,573.0,
1053,ambydavid1,,,
1054,ejikemesharon,,,
1055,muhammedridwan02,Nothing to see here?,,
1056,mashdon77,I'm a cool dude that loves to code and have fun...,577.0,About My HTML Task
1057,mashdon77,I'm a cool dude that loves to code and have fun...,577.0,My Task1 HTML Project
1058,mashdon77,I'm a cool dude that loves to code and have fun...,577.0,About My HTML Task
1059,mashdon77,I'm a cool dude that loves to code and have fun...,577.0,StartNG Pre-Internship: The Journey So Far
1060,mashdon77,I'm a cool dude that loves to code and have fun...,577.0,My Task1 HTML Project
1061,mashdon77,I'm a cool dude that loves to code and have fun...,577.0,StartNG Pre-Internship: The Journey So Far
1062,badmosolamiji,Miji is a tech enthusiastic..,578.0,
1063,fola.aremu,,,
1064,gudoski30,GeoNoder with a Difference.,,
1065,eebrulight,,,
1066,redeyedbruv,A budding developer with a background in sales,,
1067,samayomipo,,583.0,
1068,muizzyomide,,584.0,
1069,horacewillie7,"I am new to programming, and willing to learn.",585.0,
1070,devisiyi,"Hi, I'm an aspiring Front end and Back end Developer",586.0,
1071,eronsmathew,I'm allergic to laziness... I wanna build things that work,587.0,
1072,precijagz480,i love to code,588.0,
1073,favvyghabs,"Am an andriod app developer,a student,a c++ progmmer, and an instrumentalist.",589.0,
1074,agbalutemi,,,
1075,sarahembee71,"Digital Marketing, Networking and Entrepreneur. Lifetime goals Learn, Create and Innovate.",591.0,
